timestamp,hotspot_temp,oil_temp,load_factor,K_max,ambient_temp,DLOL,LOL
2025-11-14T19:54:00.000Z,14.058904795166383,13.689560637760252,0.037964704931519176,2.0,1.2,4.133254174833062e-06,0.0011688973370386517
2025-11-14T19:56:00.000Z,14.051952776058737,13.68259477028178,0.037964704931519176,2.0,1.2,4.128026747266661e-06,0.0011730253637859183
2025-11-14T19:58:00.000Z,14.045155267928319,13.675783699858385,0.037964704931519176,2.0,1.2,4.1229216492166135e-06,0.001177148285435135
2025-11-14T20:00:00.000Z,14.02961994211933,13.660235097666622,0.037964704931519176,2.0,0.8,4.111277017881606e-06,0.0011812595624530165
2025-11-14T20:02:00.000Z,14.014429856825684,13.645032019968008,0.037964704931519176,2.0,0.8,4.09992175176483e-06,0.0011853594842047813
2025-11-14T20:04:00.000Z,13.99957733687795,13.630166788440475,0.037964704931519176,2.0,0.8,4.088847999231965e-06,0.0011894483322040133
2025-11-14T20:06:00.000Z,13.9850548785683,13.615631895391331,0.037964704931519176,2.0,0.8,4.0780481512161455e-06,0.0011935263803552294
2025-11-14T20:08:00.000Z,13.970855145582451,13.601419999965502,0.037964704931519176,2.0,0.8,4.067514832321663e-06,0.001197593895187551
2025-11-14T20:10:00.000Z,13.956970965095678,13.587523924438026,0.037964704931519176,2.0,0.8,4.057240892352861e-06,0.001201651136079904
2025-11-14T20:12:00.000Z,13.943395324008172,13.573936650588937,0.037964704931519176,2.0,0.8,4.0472193982320254e-06,0.0012056983554781361
2025-11-14T20:14:00.000Z,13.930121365301664,13.560651316158717,0.037964704931519176,2.0,0.8,4.037443626277693e-06,0.001209735799104414
2025-11-14T20:16:00.000Z,13.917142384503832,13.547661211382502,0.037964704931519176,2.0,0.8,4.027907054818288e-06,0.0012137637061592323
2025-11-14T20:18:00.000Z,13.904451826250455,13.534959775601314,0.037964704931519176,2.0,0.8,4.018603357120506e-06,0.0012177823095163528
2025-11-14T20:20:00.000Z,13.892043280937672,13.522540593948596,0.037964704931519176,2.0,0.8,4.009526394613754e-06,0.0012217918359109666
2025-11-14T20:22:00.000Z,13.879910481458404,13.510397394110385,0.037964704931519176,2.0,0.8,4.000670210394387e-06,0.001225792506121361
2025-11-14T20:24:00.000Z,13.868047300018281,13.498524043157465,0.037964704931519176,2.0,0.8,3.992029022994355e-06,0.0012297845351443553
2025-11-14T20:26:00.000Z,13.856447745027342,13.486914544447945,0.037964704931519176,2.0,0.8,3.983597220401879e-06,0.0012337681323647573
2025-11-14T20:28:00.000Z,13.845105958064345,13.475563034598636,0.037964704931519176,2.0,0.8,3.975369354320536e-06,0.0012377435017190779
2025-11-14T20:30:00.000Z,13.834016210911106,13.464463780523756,0.037964704931519176,2.0,0.8,3.96734013465636e-06,0.0012417108418537343
2025-11-14T20:32:00.000Z,13.823172902654543,13.453611176539429,0.037964704931519176,2.0,0.8,3.959504424221228e-06,0.0012456703462779555
2025-11-14T20:34:00.000Z,13.81257055685443,13.442999741532532,0.037964704931519176,2.0,0.8,3.951857233643231e-06,0.0012496222035115988
2025-11-14T20:36:00.000Z,13.802203818775013,13.432624116192454,0.037964704931519176,2.0,0.8,3.944393716474509e-06,0.0012535665972280732
2025-11-14T20:38:00.000Z,13.79206745267881,13.422479060304378,0.037964704931519176,2.0,0.8,3.9371091644872715e-06,0.0012575037063925604
2025-11-14T20:40:00.000Z,13.782156339181016,13.412559450102703,0.037964704931519176,2.0,0.8,3.929999003149952e-06,0.0012614337053957103
2025-11-14T20:42:00.000Z,13.77246547266305,13.402860275683288,0.037964704931519176,2.0,0.8,3.923058787275077e-06,0.0012653567641829854
2025-11-14T20:44:00.000Z,13.76298995874381,13.393376638473194,0.037964704931519176,2.0,0.8,3.916284196832381e-06,0.0012692730483798177
2025-11-14T20:46:00.000Z,13.753725011807292,13.384103748756658,0.037964704931519176,2.0,0.8,3.909671032918689e-06,0.0012731827194127365
2025-11-14T20:48:00.000Z,13.744665952585288,13.375036923256044,0.037964704931519176,2.0,0.8,3.903215213878171e-06,0.0012770859346266147
2025-11-14T20:50:00.000Z,13.73580820579388,13.366171582766555,0.037964704931519176,2.0,0.8,3.896912771567446e-06,0.0012809828473981822
2025-11-14T20:52:00.000Z,13.727147297822514,13.357503249843498,0.037964704931519176,2.0,0.8,3.890759847758169e-06,0.0012848736072459403
2025-11-14T20:54:00.000Z,13.718678854474488,13.349027546540954,0.037964704931519176,2.0,0.8,3.884752690671407e-06,0.0012887583599366119
2025-11-14T20:56:00.000Z,13.710398598757672,13.34074019220069,0.037964704931519176,2.0,0.8,3.878887651639295e-06,0.0012926372475882512
2025-11-14T20:58:00.000Z,13.702302348724347,13.332637001290209,0.037964704931519176,2.0,0.8,3.87316118188729e-06,0.0012965104087701385
2025-11-14T21:00:00.000Z,13.689941570914625,13.320269436844406,0.037964704931519176,2.0,0.6,3.86443409595674e-06,0.0013003748428660953
2025-11-14T21:02:00.000Z,13.677855477056685,13.308176707164064,0.037964704931519176,2.0,0.6,3.8559192337673504e-06,0.0013042307620998626
2025-11-14T21:04:00.000Z,13.666037963062582,13.296352704809951,0.037964704931519176,2.0,0.6,3.847611039884803e-06,0.0013080783731397475
2025-11-14T21:06:00.000Z,13.654483060490803,13.284791458063708,0.037964704931519176,2.0,0.6,3.839504121601182e-06,0.0013119178772613488
2025-11-14T21:08:00.000Z,13.643184933531897,13.273487127911826,0.037964704931519176,2.0,0.6,3.831593243431975e-06,0.0013157494705047807
2025-11-14T21:10:00.000Z,13.632137876061083,13.262434005096653,0.037964704931519176,2.0,0.6,3.823873321829235e-06,0.0013195733438266099
2025-11-14T21:12:00.000Z,13.621336308756375,13.251626507232928,0.037964704931519176,2.0,0.6,3.816339420100936e-06,0.0013233896832467108
2025-11-14T21:14:00.000Z,13.61077477628072,13.241059175988397,0.037964704931519176,2.0,0.6,3.8089867435280515e-06,0.001327198669990239
2025-11-14T21:16:00.000Z,13.600447944526792,13.230726674327078,0.037964704931519176,2.0,0.6,3.8018106346701005e-06,0.0013310004806249092
2025-11-14T21:18:00.000Z,13.59035059792298,13.220623783813789,0.037964704931519176,2.0,0.6,3.794806568850881e-06,0.00133479528719376
2025-11-14T21:20:00.000Z,13.580477636799275,13.210745401978572,0.037964704931519176,2.0,0.6,3.7879701498161866e-06,0.0013385832573435763
2025-11-14T21:22:00.000Z,13.570824074811668,13.201086539739693,0.037964704931519176,2.0,0.6,3.7812971055570344e-06,0.0013423645544491333
2025-11-14T21:24:00.000Z,13.561385036423797,13.1916423188839,0.037964704931519176,2.0,0.6,3.77478328429e-06,0.0013461393377334234
2025-11-14T21:26:00.000Z,13.552155754444552,13.18240796960268,0.037964704931519176,2.0,0.6,3.7684246505885478e-06,0.0013499077623840118
